,utteranceID,Group_x,Start_x,End_x,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,Utterance,Start_y,End_y,Group_y,Participant,Transcript
721,Group_04_39,Group_04,147.06,151.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,147.06,151.89,4,1,Oh on there
722,Group_04_40,Group_04,155.04,161.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,155.04,161.79,4,3,Uh so yellow we or red and blue there's no there's no ok
723,Group_04_41,Group_04,157.84,159.83,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,157.84,159.83,4,1,Ok so we can say that this is fifty
724,Group_04_42,Group_04,160.63,161.79,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,160.63,161.79,4,2,Not fifty
725,Group_04_43,Group_04,161.88,162.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,161.88,162.59,4,1,Blue is ten
726,Group_04_44,Group_04,162.59,163.86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,162.59,163.86,4,2,Sixty right 
727,Group_04_45,Group_04,164.67,167.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,164.67,167.67,4,2,Weren't those both thirty or no only one of them twenty and thirty 
728,Group_04_46,Group_04,165.67,170.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,46,165.67,170.31,4,1,No this is twenty you're off the team
729,Group_04_47,Group_04,168.05,169.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,168.05,169.5,4,3,Twenty and then
730,Group_04_48,Group_04,170.46,177.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,170.46,177.06,4,3,And so that would mean yellow is fifty
731,Group_04_49,Group_04,170.46,172.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,170.46,172.25,4,2,I've been cut 
732,Group_04_50,Group_04,175.5,177.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,175.5,177.06,4,1,Yeah
733,Group_04_51,Group_04,177.87,182.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,177.87,182.61,4,3,Alright we all happy with that we happy with these solutions
734,Group_04_52,Group_04,178.83,180.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,178.83,180.41,4,1,This took someone twenty minutes
735,Group_04_53,Group_04,183.06,183.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,183.06,183.59,4,1,Yeah
736,Group_04_54,Group_04,183.33,186.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,183.33,186.09,4,2,Yellow is fifty green green is a twenty right
737,Group_04_55,Group_04,184.34,187.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,184.34,187.35,4,3,Blue's ten green is a twenty
738,Group_04_56,Group_04,187.44,189.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,187.44,189.17,4,2,Yeah I can see how we can try 
739,Group_04_57,Group_04,187.44,191.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,187.44,191.04,4,1,Yeah yeah definitely
740,Group_04_58,Group_04,191.46,195.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,191.46,195.96,4,1,Purple is thirty forty yeah cool they're fifty
741,Group_04_59,Group_04,199.65,200.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,199.65,200.85,4,3,Hey cool
742,Group_04_60,Group_04,199.02,199.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,199.02,199.73,4,2,So it's like that 
743,Group_04_61,Group_04,203.1,204.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,203.1,204.75,4,3,We can see the first part of the task
744,Group_04_62,Group_04,203.1,206.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,203.1,206.01,4,1,Did um so did
745,Group_04_63,Group_04,209.31,212.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,209.31,212.34,4,3,Oh there's a new thing without a scale
746,Group_04_64,Group_04,213.51,217.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,213.51,217.65,4,4,Now you will determine the weight of this mystery block without using the scale
747,Group_04_65,Group_04,217.77,219.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,217.77,219.75,4,4,You will have two attempts to enter the weight correctly
748,Group_04_66,Group_04,220.29,226.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,220.29,226.71,4,3,Ok I vote here's my vote alright
749,Group_04_67,Group_04,227.07,237.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,227.07,237.63,4,3,"We each go around, we each come up with a weight ourselves and then we vote then don't look at what we do"
750,Group_04_68,Group_04,230.25,233.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,230.25,233.84,4,2,Yeah ok I'm not going to look at what you guys do
751,Group_04_69,Group_04,241.38,243.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,241.38,243.87,4,2,You're just like making out
752,Group_04_70,Group_04,243.93,246.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,243.93,246.27,4,1,Dude
753,Group_04_71,Group_04,268.32,274.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,268.32,274.62,4,2,Intrusive thoughts
754,Group_04_72,Group_04,282.15,291.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,282.15,291.63,4,3,I'm done why is there another block over there
755,Group_04_73,Group_04,297.73,298.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,297.73,298.75,4,2,Dude what
756,Group_04_74,Group_04,294.0,296.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,294.0,296.07,4,1,Block
757,Group_04_75,Group_04,297.9,300.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,297.9,300.33,4,1,I'll google what it is
758,Group_04_76,Group_04,302.31,306.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,302.31,306.36,4,2,This is tough this is really tough actually
759,Group_04_77,Group_04,306.96,311.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,306.96,311.79,4,3,But by voting we get a better chance statistically of being correct
760,Group_04_78,Group_04,311.91,314.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,311.91,314.34,4,2,True very true
761,Group_04_79,Group_04,318.39,320.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79,318.39,320.76,4,2,How are you holding them like I don't I guess I'll
762,Group_04_80,Group_04,352.44,356.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,352.44,356.01,4,2,I guess we can watch him can't we
763,Group_04_81,Group_04,356.97,359.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,356.97,359.31,4,2,No pressure
764,Group_04_82,Group_04,365.31,368.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,365.31,368.73,4,2,You having fun
765,Group_04_83,Group_04,371.46,373.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,371.46,373.59,4,1,Friction
766,Group_04_84,Group_04,373.95,380.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,373.95,380.1,4,3,We get any sort of feedback if we enter any correctly is it higher or lower or are we going to get that wrong
767,Group_04_85,Group_04,381.75,386.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,381.75,386.33,4,3,Because you said we get two attempts so will we feedback saying we were too high or too low
768,Group_04_86,Group_04,386.33,387.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,386.33,387.83,4,4,You will get some type of feedback 
769,Group_04_87,Group_04,387.99,390.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,387.99,390.33,4,3,Ok
770,Group_04_88,Group_04,391.14,394.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,391.14,394.05,4,3,So in that case we should change our strategy
771,Group_04_89,Group_04,394.11,395.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,394.11,395.92,4,3,What is the type of feedback we get
772,Group_04_90,Group_04,396.5,397.58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,396.5,397.58,4,2,Probably not supposed to know 
773,Group_04_91,Group_04,410.1,412.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91,410.1,412.38,4,2,Oh interesting
774,Group_04_92,Group_04,418.25,420.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,418.25,420.75,4,3,I mean we could make a
775,Group_04_93,Group_04,421.71,426.39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93,421.71,426.39,4,2,Cheating I think I don't know probably
776,Group_04_94,Group_04,423.94,424.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,423.94,424.5,4,3,Is it though 
777,Group_04_95,Group_04,428.94,433.92,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,428.94,433.92,4,1,Can we use the floor I need a frictionless surface
778,Group_04_96,Group_04,430.51,431.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,430.51,431.33,4,2,Why don't you just 
779,Group_04_97,Group_04,435.24,438.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,435.24,438.21,4,1,Is this the same or
780,Group_04_98,Group_04,440.13,442.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98,440.13,442.08,4,2,How are you measuring your force
781,Group_04_99,Group_04,442.09,444.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,442.09,444.63,4,3,Yeah how are you being exact in your force
782,Group_04_100,Group_04,446.79,450.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,446.79,450.83,4,1,I just wanted to apply this
783,Group_04_101,Group_04,452.22,454.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,452.22,454.11,4,2,I mean weight is still physics
784,Group_04_102,Group_04,454.14,456.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,454.14,456.12,4,1,True  
785,Group_04_103,Group_04,459.51,464.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103,459.51,464.67,4,2,I don't have a good answer just so you know I have like a range of somewhat
786,Group_04_104,Group_04,463.67,465.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,463.67,465.99,4,3,I have a range as well
787,Group_04_105,Group_04,466.26,468.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105,466.26,468.24,4,1,This one feels best for me
788,Group_04_106,Group_04,468.63,470.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106,468.63,470.61,4,2,Seem I'm between that and all of them
789,Group_04_107,Group_04,470.79,478.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107,470.79,478.47,4,3,I thought it was closer to yellow green and like a red
790,Group_04_108,Group_04,476.4,478.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,476.4,478.47,4,2,Really ok 
791,Group_04_109,Group_04,478.77,480.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109,478.77,480.83,4,1,No way no way
792,Group_04_110,Group_04,479.58,480.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,479.58,480.84,4,2,Yeah let me feel that to
793,Group_04_111,Group_04,486.96,494.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111,486.96,494.4,4,2,Yeah no shot no shot I think this is a good way to do it actually side is kind of hard
794,Group_04_112,Group_04,498.19,498.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,112,498.19,498.92,4,3,Do that again
795,Group_04_113,Group_04,495.21,499.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113,495.21,499.17,4,3,Yeah you guys are right so if you do
796,Group_04_114,Group_04,499.26,502.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,499.26,502.17,4,3,I like how we abandoned the voting
797,Group_04_115,Group_04,501.05,504.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,115,501.05,504.06,4,2,Well I think I mean we eliminated some like
798,Group_04_116,Group_04,504.48,506.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,116,504.48,506.46,4,2,That's where I thought was pretty good
799,Group_04_117,Group_04,507.25,520.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,507.25,520.74,4,1,This one feels good this one for some reason feels weird yeah I know ok so fifties ten
800,Group_04_118,Group_04,507.15,514.83,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,507.15,514.83,4,2,But it's hard to say it makes it look almost lighter well I mean
801,Group_04_119,Group_04,512.08,520.74,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,119,512.08,520.74,4,3,Alright I'm ok with this so that's
802,Group_04_120,Group_04,520.86,523.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,520.86,523.84,4,3,It would be fifty plus thirty so one ten
803,Group_04_121,Group_04,524.44,526.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121,524.44,526.11,4,2,Yeah this is pretty good
804,Group_04_122,Group_04,527.73,529.09,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,527.73,529.09,4,3,We happy with one ten
805,Group_04_123,Group_04,527.73,532.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,123,527.73,532.26,4,1,Moment of truth yeah that makes one twenty
806,Group_04_124,Group_04,529.33,531.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,124,529.33,531.25,4,2,Yeah I am
807,Group_04_125,Group_04,532.29,534.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125,532.29,534.45,4,2,Yeah
808,Group_04_126,Group_04,534.87,543.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,534.87,543.06,4,3,It's not quite correct think about the relationship between weights of the prior blocks and use a pattern to determine the weight of the mystery block
809,Group_04_127,Group_04,543.12,553.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,543.12,553.76,4,3,Ten ten twenty thirty fifty so plus plus it's fibonnaci it's fucking fibonnaci
810,Group_04_128,Group_04,546.55,556.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,546.55,556.14,4,2,So it's like these these two god
811,Group_04_129,Group_04,549.75,556.14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,549.75,556.14,4,1,Is it fibonacci oh my gosh
812,Group_04_130,Group_04,548.64,564.6,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,130,548.64,564.6,4,3,So ten plus ten is twenty twenty plus ten is thirty thirty plus twenty is fifty so it's eighty so I was fucking right
813,Group_04_131,Group_04,556.53,559.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,556.53,559.84,4,2,I saw something wasn't there something about fibonacci in the form
814,Group_04_132,Group_04,564.87,569.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,132,564.87,569.82,4,1,Yeah I guess so
815,Group_04_133,Group_04,570.24,577.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,570.24,577.5,4,3,Right my math is right right because thirty plus fifty is then eighty yeah
816,Group_04_134,Group_04,577.59,580.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,577.59,580.58,4,3,Like ok that would be this and this right like
817,Group_04_135,Group_04,581.38,583.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,581.38,583.41,4,2,There is weights inserted in here
818,Group_04_136,Group_04,584.04,587.08,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,584.04,587.08,4,3,All right are we happy with eighty
819,Group_04_137,Group_04,584.04,586.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,584.04,586.16,4,2,A cork or something
820,Group_04_138,Group_04,587.12,588.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138,587.12,588.3,4,1,Yeah
821,Group_04_139,Group_04,590.28,597.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,139,590.28,597.81,4,2,Oh I did not sorry we even convinced you you were wrong too
822,Group_04_140,Group_04,595.71,597.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,595.71,597.81,4,3,Yeah you convinced me I was wrong
823,Group_04_141,Group_04,591.32,596.41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,591.32,596.41,4,1,Is it really I guess it was hard to tell because 
824,Group_04_142,Group_04,598.47,605.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,598.47,605.07,4,1,Oh if we do like this we are like doing a weird balancing act we have to go right in the center of mass
825,Group_04_143,Group_04,605.28,610.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,605.28,610.37,4,3,Ok please update the worksheet near thefind the research where you completed this portion of the task cool we've completed this portion of the task
826,Group_04_144,Group_04,610.53,620.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,610.53,620.28,4,4,Ok for the final part of this task read the scenario and estimate the weight of the missing second mystery block you will have two attempts to estimate and explain your answer you may now continue
827,Group_04_145,Group_04,620.31,623.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,620.31,623.46,4,3,The factory creates the wooden blocks
828,Group_04_146,Group_04,623.52,635.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,623.52,635.92,4,3,Did not send us the second mystery block you have two oppurtunities to estimate the weight of the second block explain in one to two seconds or one to two sentences how you determined the estimate indicate the weight of the second mystery block
829,Group_04_147,Group_04,635.95,639.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147,635.95,639.0,4,1,It's gotta be a hundred and thirty if we are doing fibonacci
830,Group_04_148,Group_04,640.35,642.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,640.35,642.33,4,3,If we're doing fibonnaci yeah sure
831,Group_04_149,Group_04,643.02,644.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,149,643.02,644.58,4,3,But that's what they want us to think
832,Group_04_150,Group_04,644.58,646.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,150,644.58,646.29,4,1,TRUE
833,Group_04_151,Group_04,646.59,648.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,646.59,648.57,4,3,It could be
834,Group_04_152,Group_04,651.42,656.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152,651.42,656.92,4,2,What's our sentence going to be we didn't want to follow the pattern because it was too obvious you know what I mean
835,Group_04_153,Group_04,650.7,664.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153,650.7,664.02,4,3,Well I um there's two ends to a pattern right there's the lower end and there's the upper end this is not specifying that the mystery block is heavier
836,Group_04_154,Group_04,664.32,666.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154,664.32,666.48,4,3,The second mystery block could be lighter
837,Group_04_155,Group_04,666.81,676.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,666.81,676.26,4,3,Oh no it did say that there it did say that there in scales of ten yeah ten is yeah ok oh I'm just trying to
838,Group_04_156,Group_04,668.22,672.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,668.22,672.17,4,1,Yeah it's gotta be heavier yeah cause
839,Group_04_157,Group_04,667.41,672.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,667.41,672.25,4,2,It can't yeah because the bottom one is ten x is zero
840,Group_04_158,Group_04,676.68,679.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,158,676.68,679.25,4,1,I said one thirty I feel like we can't overthink it
841,Group_04_159,Group_04,679.08,684.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,159,679.08,684.48,4,2,I agree one thirty because it follows fibonacci
842,Group_04_160,Group_04,685.92,690.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,685.92,690.9,4,2,No way caps lock is on a lot
843,Group_04_161,Group_04,690.99,692.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161,690.99,692.34,4,3,How do you spell Fibonacci
844,Group_04_162,Group_04,693.66,695.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,162,693.66,695.88,4,2,O N A C C I
845,Group_04_163,Group_04,696.0,699.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,163,696.0,699.6,4,2,Oh that looks pretty good actually there might be two ns
846,Group_04_164,Group_04,700.2,700.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,700.2,700.44,4,1,No no there's
847,Group_04_165,Group_04,700.82,702.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,700.82,702.66,4,3,How do you spell Fibonacci
848,Group_04_166,Group_04,702.78,704.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,166,702.78,704.76,4,1,I think it's F oh it's that
849,Group_04_167,Group_04,704.97,706.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167,704.97,706.02,4,1,You can also look it up
850,Group_04_168,Group_04,706.01,706.95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168,706.01,706.95,4,2,I think this is right yeah
851,Group_04_169,Group_04,707.4,715.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,707.4,715.44,4,3,I don't know I'm just going to leave it like that it follows Fibonacci because it was eighty plus fifty yeah cool alright we happy with that
852,Group_04_170,Group_04,714.64,715.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170,714.64,715.44,4,1,Yeah
853,Group_04_171,Group_04,715.47,718.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,171,715.47,718.14,4,3,Cool alright select one thirty yeah
854,Group_04_172,Group_04,718.38,726.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,172,718.38,726.0,4,3,It is one thirty cool alright we have completed this task
855,Group_04_173,Group_04,721.25,723.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,721.25,723.75,4,2,We're done with that one
856,Group_05_0,Group_05,1.89,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,3.87,5,4,Callibrate my cameras
857,Group_05_1,Group_05,11.55,14.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.55,14.79,5,4,The task you are completing today is called the weights task
858,Group_05_2,Group_05,15.48,20.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.48,20.04,5,4,In the first part you are going to work together to determine the weights of the cubes in front of you
859,Group_05_3,Group_05,20.25,22.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20.25,22.68,5,4,I can tell you that the red cube is ten grams
860,Group_05_4,Group_05,23.58,35.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23.58,35.19,5,4,No don't write it down you can flip that piece of paper over and uh you will be placing the blocks where they go on the sheet and you will also be filling out this survey here
861,Group_05_5,Group_05,23.58,24.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23.58,24.25,5,3,Can we write that down
862,Group_05_6,Group_05,35.31,37.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35.31,37.29,5,4,You guys are going to be group five
863,Group_05_7,Group_05,37.71,45.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37.71,45.87,5,4,Um the scale is not perfect and the blocks aren't always perfect so like it might teeter but that's fine if one drops that's like what you want to look for
864,Group_05_8,Group_05,46.92,49.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46.92,49.53,5,4,Um and you also don't need to touch the slider at all
865,Group_05_9,Group_05,49.59,55.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49.59,55.83,5,4,Um so yeah just place the cubes on the worksheet as well as fill out the survey as you go and you guys can get started
866,Group_05_10,Group_05,59.08,56.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,56.94,59.08,5,1,Where's the survey
867,Group_05_11,Group_05,57.18,58.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,57.18,58.09,5,4,It's on that computer
868,Group_05_12,Group_05,58.15,59.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,58.15,59.46,5,1,Oh
869,Group_05_13,Group_05,59.73,61.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,59.73,61.91,5,3,We're group five
870,Group_05_14,Group_05,60.08,64.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,60.08,64.08,5,1,Alright Reese you can fill out the survey on the end over there ok so we know this is ten grams
871,Group_05_15,Group_05,62.91,64.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,62.91,64.62,5,2,So we know this is ten
